year,area,age_group,professional_type,modality,n_consultations
2022,Murcia Oeste,30-34,GP,Home,21
2022,Murcia Oeste,30-34,GP,Home,34
2022,Murcia Oeste,30-34,GP,In-person,19999
2022,Murcia Oeste,30-34,GP,In-person,34768
2022,Murcia Oeste,30-34,GP,Remote,9771
2022,Murcia Oeste,30-34,GP,Remote,23904
2022,Murcia Oeste,30-34,Nurse,Home,65
2022,Murcia Oeste,30-34,Nurse,Home,42
2022,Murcia Oeste,30-34,Nurse,In-person,6537
2022,Murcia Oeste,30-34,Nurse,In-person,9706
2022,Murcia Oeste,30-34,Nurse,Remote,1933
2022,Murcia Oeste,30-34,Nurse,Remote,2666
2022,Murcia Oeste,30-34,Pediatrician,Home,0
2022,Murcia Oeste,30-34,Pediatrician,In-person,0
2022,Murcia Oeste,30-34,Pediatrician,Remote,0
2022,Murcia Oeste,35-39,GP,Home,16
2022,Murcia Oeste,35-39,GP,Home,17
2022,Murcia Oeste,35-39,GP,In-person,23603
2022,Murcia Oeste,35-39,GP,In-person,38570
2022,Murcia Oeste,35-39,GP,Remote,11829
2022,Murcia Oeste,35-39,GP,Remote,26879
2022,Murcia Oeste,35-39,Nurse,Home,216
2022,Murcia Oeste,35-39,Nurse,Home,38
2022,Murcia Oeste,35-39,Nurse,In-person,7389
2022,Murcia Oeste,35-39,Nurse,In-person,10900
2022,Murcia Oeste,35-39,Nurse,Remote,2237
2022,Murcia Oeste,35-39,Nurse,Remote,3099
2022,Murcia Oeste,35-39,Pediatrician,Home,0
2022,Murcia Oeste,35-39,Pediatrician,In-person,0
2022,Murcia Oeste,35-39,Pediatrician,Remote,0
2022,Murcia Oeste,40-44,GP,Home,24
2022,Murcia Oeste,40-44,GP,Home,32
2022,Murcia Oeste,40-44,GP,In-person,30060
2022,Murcia Oeste,40-44,GP,In-person,46395
2022,Murcia Oeste,40-44,GP,Remote,15076
2022,Murcia Oeste,40-44,GP,Remote,29322
2022,Murcia Oeste,40-44,Nurse,Home,202
2022,Murcia Oeste,40-44,Nurse,Home,282
2022,Murcia Oeste,40-44,Nurse,In-person,10044
2022,Murcia Oeste,40-44,Nurse,In-person,13782
2022,Murcia Oeste,40-44,Nurse,Remote,2680
2022,Murcia Oeste,40-44,Nurse,Remote,3676
2022,Murcia Oeste,40-44,Pediatrician,Home,0
2022,Murcia Oeste,40-44,Pediatrician,In-person,0
2022,Murcia Oeste,40-44,Pediatrician,Remote,0
2022,Murcia Oeste,45-49,GP,Home,29
2022,Murcia Oeste,45-49,GP,Home,24
2022,Murcia Oeste,45-49,GP,In-person,33986
2022,Murcia Oeste,45-49,GP,In-person,49176
2022,Murcia Oeste,45-49,GP,Remote,16282
2022,Murcia Oeste,45-49,GP,Remote,27965
2022,Murcia Oeste,45-49,Nurse,Home,140
2022,Murcia Oeste,45-49,Nurse,Home,292
2022,Murcia Oeste,45-49,Nurse,In-person,11744
2022,Murcia Oeste,45-49,Nurse,In-person,14210
2022,Murcia Oeste,45-49,Nurse,Remote,2574
2022,Murcia Oeste,45-49,Nurse,Remote,3141
2022,Murcia Oeste,45-49,Pediatrician,Home,0
2022,Murcia Oeste,45-49,Pediatrician,In-person,0
2022,Murcia Oeste,45-49,Pediatrician,Remote,0
2022,Murcia Oeste,5-9,GP,Home,0
2022,Murcia Oeste,5-9,GP,Home,1
2022,Murcia Oeste,5-9,GP,In-person,4425
2022,Murcia Oeste,5-9,GP,In-person,23585
2022,Murcia Oeste,5-9,GP,Remote,1559
2022,Murcia Oeste,5-9,GP,Remote,1448
2022,Murcia Oeste,5-9,Nurse,Home,15
2022,Murcia Oeste,5-9,Nurse,Home,21
2022,Murcia Oeste,5-9,Nurse,In-person,7723
2022,Murcia Oeste,5-9,Nurse,In-person,7200
2022,Murcia Oeste,5-9,Nurse,Remote,1946
2022,Murcia Oeste,5-9,Nurse,Remote,1821
2022,Murcia Oeste,5-9,Pediatrician,Home,0
2022,Murcia Oeste,5-9,Pediatrician,Home,0
2022,Murcia Oeste,5-9,Pediatrician,In-person,21068
2022,Murcia Oeste,5-9,Pediatrician,In-person,19618
2022,Murcia Oeste,5-9,Pediatrician,Remote,9040
2022,Murcia Oeste,5-9,Pediatrician,Remote,8896
2022,Murcia Oeste,50-54,GP,Home,23
2022,Murcia Oeste,50-54,GP,Home,39
2022,Murcia Oeste,50-54,GP,In-person,33199
2022,Murcia Oeste,50-54,GP,In-person,48999
2022,Murcia Oeste,50-54,GP,Remote,14893
2022,Murcia Oeste,50-54,GP,Remote,24855
2022,Murcia Oeste,50-54,Nurse,Home,281
2022,Murcia Oeste,50-54,Nurse,Home,283
2022,Murcia Oeste,50-54,Nurse,In-person,12660
2022,Murcia Oeste,50-54,Nurse,In-person,14560
2022,Murcia Oeste,50-54,Nurse,Remote,2055
2022,Murcia Oeste,50-54,Nurse,Remote,2642
2022,Murcia Oeste,50-54,Pediatrician,Home,0
2022,Murcia Oeste,50-54,Pediatrician,In-person,0
2022,Murcia Oeste,50-54,Pediatrician,Remote,0
2022,Murcia Oeste,55-59,GP,Home,28
2022,Murcia Oeste,55-59,GP,Home,33
2022,Murcia Oeste,55-59,GP,In-person,35098
2022,Murcia Oeste,55-59,GP,In-person,49055
2022,Murcia Oeste,55-59,GP,Remote,14387
2022,Murcia Oeste,55-59,GP,Remote,21834
2022,Murcia Oeste,55-59,Nurse,Home,546
2022,Murcia Oeste,55-59,Nurse,Home,515
2022,Murcia Oeste,55-59,Nurse,In-person,15596
2022,Murcia Oeste,55-59,Nurse,In-person,15959
2022,Murcia Oeste,55-59,Nurse,Remote,1770
2022,Murcia Oeste,55-59,Nurse,Remote,2054
2022,Murcia Oeste,55-59,Pediatrician,Home,0
2022,Murcia Oeste,55-59,Pediatrician,In-person,0
2022,Murcia Oeste,55-59,Pediatrician,Remote,0
2022,Murcia Oeste,60-64,GP,Home,32
2022,Murcia Oeste,60-64,GP,Home,50
2022,Murcia Oeste,60-64,GP,In-person,34241
2022,Murcia Oeste,60-64,GP,In-person,45582
2022,Murcia Oeste,60-64,GP,Remote,12553
2022,Murcia Oeste,60-64,GP,Remote,18163
2022,Murcia Oeste,60-64,Nurse,Home,632
2022,Murcia Oeste,60-64,Nurse,Home,650
2022,Murcia Oeste,60-64,Nurse,In-person,16774
2022,Murcia Oeste,60-64,Nurse,In-person,18566
2022,Murcia Oeste,60-64,Nurse,Remote,1574
2022,Murcia Oeste,60-64,Nurse,Remote,1645
2022,Murcia Oeste,60-64,Pediatrician,Home,0
2022,Murcia Oeste,60-64,Pediatrician,In-person,0
2022,Murcia Oeste,60-64,Pediatrician,Remote,0
2022,Murcia Oeste,65-69,GP,Home,53
2022,Murcia Oeste,65-69,GP,Home,43
2022,Murcia Oeste,65-69,GP,In-person,27638
2022,Murcia Oeste,65-69,GP,In-person,38289
2022,Murcia Oeste,65-69,GP,Remote,9117
2022,Murcia Oeste,65-69,GP,Remote,13555
2022,Murcia Oeste,65-69,Nurse,Home,836
2022,Murcia Oeste,65-69,Nurse,Home,705
2022,Murcia Oeste,65-69,Nurse,In-person,18083
2022,Murcia Oeste,65-69,Nurse,In-person,18141
2022,Murcia Oeste,65-69,Nurse,Remote,1155
2022,Murcia Oeste,65-69,Nurse,Remote,1281
2022,Murcia Oeste,65-69,Pediatrician,Home,0
2022,Murcia Oeste,65-69,Pediatrician,In-person,0
2022,Murcia Oeste,65-69,Pediatrician,Remote,0
2022,Murcia Oeste,70-74,GP,Home,133
2022,Murcia Oeste,70-74,GP,Home,108
2022,Murcia Oeste,70-74,GP,In-person,24692
2022,Murcia Oeste,70-74,GP,In-person,36617
2022,Murcia Oeste,70-74,GP,Remote,7552
2022,Murcia Oeste,70-74,GP,Remote,11733
2022,Murcia Oeste,70-74,Nurse,Home,1391
2022,Murcia Oeste,70-74,Nurse,Home,1926
2022,Murcia Oeste,70-74,Nurse,In-person,18117
2022,Murcia Oeste,70-74,Nurse,In-person,19844
2022,Murcia Oeste,70-74,Nurse,Remote,1080
2022,Murcia Oeste,70-74,Nurse,Remote,1267
2022,Murcia Oeste,70-74,Pediatrician,Home,0
2022,Murcia Oeste,70-74,Pediatrician,In-person,0
2022,Murcia Oeste,70-74,Pediatrician,Remote,0
2022,Murcia Oeste,75-79,GP,Home,133
2022,Murcia Oeste,75-79,GP,Home,201
2022,Murcia Oeste,75-79,GP,In-person,24369
2022,Murcia Oeste,75-79,GP,In-person,34226
2022,Murcia Oeste,75-79,GP,Remote,6698
2022,Murcia Oeste,75-79,GP,Remote,11553
2022,Murcia Oeste,75-79,Nurse,Home,2270
2022,Murcia Oeste,75-79,Nurse,Home,3268
2022,Murcia Oeste,75-79,Nurse,In-person,18397
2022,Murcia Oeste,75-79,Nurse,In-person,20621
2022,Murcia Oeste,75-79,Nurse,Remote,982
2022,Murcia Oeste,75-79,Nurse,Remote,1368
2022,Murcia Oeste,75-79,Pediatrician,Home,0
2022,Murcia Oeste,75-79,Pediatrician,In-person,0
2022,Murcia Oeste,75-79,Pediatrician,Remote,0
2022,Murcia Oeste,80-84,GP,Home,221
2022,Murcia Oeste,80-84,GP,Home,304
2022,Murcia Oeste,80-84,GP,In-person,17522
2022,Murcia Oeste,80-84,GP,In-person,24484
2022,Murcia Oeste,80-84,GP,Remote,5515
2022,Murcia Oeste,80-84,GP,Remote,10629
2022,Murcia Oeste,80-84,Nurse,Home,3461
2022,Murcia Oeste,80-84,Nurse,Home,5427
2022,Murcia Oeste,80-84,Nurse,In-person,13388
2022,Murcia Oeste,80-84,Nurse,In-person,15618
2022,Murcia Oeste,80-84,Nurse,Remote,840
2022,Murcia Oeste,80-84,Nurse,Remote,1183
2022,Murcia Oeste,80-84,Pediatrician,Home,0
2022,Murcia Oeste,80-84,Pediatrician,In-person,0
2022,Murcia Oeste,80-84,Pediatrician,Remote,0
2022,Murcia Oeste,85-89,GP,Home,267
2022,Murcia Oeste,85-89,GP,Home,579
2022,Murcia Oeste,85-89,GP,In-person,12749
2022,Murcia Oeste,85-89,GP,In-person,19861
2022,Murcia Oeste,85-89,GP,Remote,5052
2022,Murcia Oeste,85-89,GP,Remote,11353
2022,Murcia Oeste,85-89,Nurse,Home,3965
2022,Murcia Oeste,85-89,Nurse,Home,9257
2022,Murcia Oeste,85-89,Nurse,In-person,9831
2022,Murcia Oeste,85-89,Nurse,In-person,12466
2022,Murcia Oeste,85-89,Nurse,Remote,774
2022,Murcia Oeste,85-89,Nurse,Remote,1510
2022,Murcia Oeste,85-89,Pediatrician,Home,0
2022,Murcia Oeste,85-89,Pediatrician,In-person,0
2022,Murcia Oeste,85-89,Pediatrician,Remote,0
2022,Murcia Oeste,90-94,GP,Home,239
2022,Murcia Oeste,90-94,GP,Home,592
2022,Murcia Oeste,90-94,GP,In-person,5764
2022,Murcia Oeste,90-94,GP,In-person,10767
2022,Murcia Oeste,90-94,GP,Remote,3304
2022,Murcia Oeste,90-94,GP,Remote,6883
2022,Murcia Oeste,90-94,Nurse,Home,3567
2022,Murcia Oeste,90-94,Nurse,Home,8472
2022,Murcia Oeste,90-94,Nurse,In-person,4104
2022,Murcia Oeste,90-94,Nurse,In-person,5367
2022,Murcia Oeste,90-94,Nurse,Remote,538
2022,Murcia Oeste,90-94,Nurse,Remote,1122
2022,Murcia Oeste,90-94,Pediatrician,Home,0
2022,Murcia Oeste,90-94,Pediatrician,In-person,0
2022,Murcia Oeste,90-94,Pediatrician,Remote,0
2022,Murcia Oeste,95+,GP,Home,134
2022,Murcia Oeste,95+,GP,Home,291
2022,Murcia Oeste,95+,GP,In-person,1357
2022,Murcia Oeste,95+,GP,In-person,3219
2022,Murcia Oeste,95+,GP,Remote,972
2022,Murcia Oeste,95+,GP,Remote,2115
2022,Murcia Oeste,95+,Nurse,Home,1479
2022,Murcia Oeste,95+,Nurse,Home,3756
2022,Murcia Oeste,95+,Nurse,In-person,694
2022,Murcia Oeste,95+,Nurse,In-person,1310
2022,Murcia Oeste,95+,Nurse,Remote,154
2022,Murcia Oeste,95+,Nurse,Remote,387
2022,Murcia Oeste,95+,Pediatrician,Home,0
2022,Murcia Oeste,95+,Pediatrician,In-person,0
2022,Murcia Oeste,95+,Pediatrician,Remote,0
2022,Noroeste,0-4,GP,Home,0
2022,Noroeste,0-4,GP,Home,0
2022,Noroeste,0-4,GP,In-person,1629
2022,Noroeste,0-4,GP,In-person,10187
2022,Noroeste,0-4,GP,Remote,560
2022,Noroeste,0-4,GP,Remote,562
2022,Noroeste,0-4,Nurse,Home,9
2022,Noroeste,0-4,Nurse,Home,4
2022,Noroeste,0-4,Nurse,In-person,4685
2022,Noroeste,0-4,Nurse,In-person,4444
2022,Noroeste,0-4,Nurse,Remote,973
2022,Noroeste,0-4,Nurse,Remote,945
2022,Noroeste,0-4,Pediatrician,Home,0
2022,Noroeste,0-4,Pediatrician,Home,2
2022,Noroeste,0-4,Pediatrician,In-person,9742
2022,Noroeste,0-4,Pediatrician,In-person,8614
2022,Noroeste,0-4,Pediatrician,Remote,4248
2022,Noroeste,0-4,Pediatrician,Remote,3607
2022,Noroeste,10-14,GP,Home,1
2022,Noroeste,10-14,GP,Home,2
2022,Noroeste,10-14,GP,In-person,1393
2022,Noroeste,10-14,GP,In-person,5029
2022,Noroeste,10-14,GP,Remote,612
2022,Noroeste,10-14,GP,Remote,645
2022,Noroeste,10-14,Nurse,Home,11
2022,Noroeste,10-14,Nurse,Home,16
2022,Noroeste,10-14,Nurse,In-person,2895
2022,Noroeste,10-14,Nurse,In-person,2458
2022,Noroeste,10-14,Nurse,Remote,1625
2022,Noroeste,10-14,Nurse,Remote,1408
2022,Noroeste,10-14,Pediatrician,Home,0
2022,Noroeste,10-14,Pediatrician,Home,2
2022,Noroeste,10-14,Pediatrician,In-person,4291
2022,Noroeste,10-14,Pediatrician,In-person,3794
2022,Noroeste,10-14,Pediatrician,Remote,2792
2022,Noroeste,10-14,Pediatrician,Remote,2629
2022,Noroeste,15-19,GP,Home,5
2022,Noroeste,15-19,GP,Home,9
2022,Noroeste,15-19,GP,In-person,5006
2022,Noroeste,15-19,GP,In-person,5719
2022,Noroeste,15-19,GP,Remote,2004
2022,Noroeste,15-19,GP,Remote,3090
2022,Noroeste,15-19,Nurse,Home,64
2022,Noroeste,15-19,Nurse,Home,17
2022,Noroeste,15-19,Nurse,In-person,2206
2022,Noroeste,15-19,Nurse,In-person,1908
2022,Noroeste,15-19,Nurse,Remote,1867
2022,Noroeste,15-19,Nurse,Remote,2093
2022,Noroeste,15-19,Pediatrician,Home,0
2022,Noroeste,15-19,Pediatrician,In-person,0
2022,Noroeste,15-19,Pediatrician,Remote,0
2022,Noroeste,20-24,GP,Home,1
2022,Noroeste,20-24,GP,Home,6
2022,Noroeste,20-24,GP,In-person,4613
2022,Noroeste,20-24,GP,In-person,6407
2022,Noroeste,20-24,GP,Remote,2266
2022,Noroeste,20-24,GP,Remote,4133
2022,Noroeste,20-24,Nurse,Home,26
2022,Noroeste,20-24,Nurse,Home,23
2022,Noroeste,20-24,Nurse,In-person,1720
2022,Noroeste,20-24,Nurse,In-person,1866
2022,Noroeste,20-24,Nurse,Remote,1430
2022,Noroeste,20-24,Nurse,Remote,1569
2022,Noroeste,20-24,Pediatrician,Home,0
2022,Noroeste,20-24,Pediatrician,In-person,0
2022,Noroeste,20-24,Pediatrician,Remote,0
2022,Noroeste,25-29,GP,Home,4
2022,Noroeste,25-29,GP,Home,6
2022,Noroeste,25-29,GP,In-person,4790
2022,Noroeste,25-29,GP,In-person,7184
2022,Noroeste,25-29,GP,Remote,2644
2022,Noroeste,25-29,GP,Remote,5345
2022,Noroeste,25-29,Nurse,Home,12
2022,Noroeste,25-29,Nurse,Home,65
2022,Noroeste,25-29,Nurse,In-person,1791
2022,Noroeste,25-29,Nurse,In-person,2057
2022,Noroeste,25-29,Nurse,Remote,1509
2022,Noroeste,25-29,Nurse,Remote,1576
2022,Noroeste,25-29,Pediatrician,Home,0
2022,Noroeste,25-29,Pediatrician,In-person,0
2022,Noroeste,25-29,Pediatrician,Remote,0
2022,Noroeste,30-34,GP,Home,4
2022,Noroeste,30-34,GP,Home,4
2022,Noroeste,30-34,GP,In-person,5027
2022,Noroeste,30-34,GP,In-person,8221
2022,Noroeste,30-34,GP,Remote,2882
2022,Noroeste,30-34,GP,Remote,6225
2022,Noroeste,30-34,Nurse,Home,14
2022,Noroeste,30-34,Nurse,Home,33
2022,Noroeste,30-34,Nurse,In-person,1727
2022,Noroeste,30-34,Nurse,In-person,2404
2022,Noroeste,30-34,Nurse,Remote,1529
2022,Noroeste,30-34,Nurse,Remote,1825
2022,Noroeste,30-34,Pediatrician,Home,0
2022,Noroeste,30-34,Pediatrician,In-person,0
2022,Noroeste,30-34,Pediatrician,Remote,0
2022,Noroeste,35-39,GP,Home,6
2022,Noroeste,35-39,GP,Home,7
2022,Noroeste,35-39,GP,In-person,5896
2022,Noroeste,35-39,GP,In-person,8796
2022,Noroeste,35-39,GP,Remote,3201
2022,Noroeste,35-39,GP,Remote,6867
2022,Noroeste,35-39,Nurse,Home,43
2022,Noroeste,35-39,Nurse,Home,38
2022,Noroeste,35-39,Nurse,In-person,1831
2022,Noroeste,35-39,Nurse,In-person,2816
2022,Noroeste,35-39,Nurse,Remote,1501
2022,Noroeste,35-39,Nurse,Remote,2022
2022,Noroeste,35-39,Pediatrician,Home,0
2022,Noroeste,35-39,Pediatrician,In-person,0
2022,Noroeste,35-39,Pediatrician,Remote,0
2022,Noroeste,40-44,GP,Home,10
2022,Noroeste,40-44,GP,Home,18
2022,Noroeste,40-44,GP,In-person,6940
2022,Noroeste,40-44,GP,In-person,11212
2022,Noroeste,40-44,GP,Remote,4414
2022,Noroeste,40-44,GP,Remote,7850
2022,Noroeste,40-44,Nurse,Home,55
2022,Noroeste,40-44,Nurse,Home,105
2022,Noroeste,40-44,Nurse,In-person,2686
2022,Noroeste,40-44,Nurse,In-person,3990
2022,Noroeste,40-44,Nurse,Remote,1768
2022,Noroeste,40-44,Nurse,Remote,2704
2022,Noroeste,40-44,Pediatrician,Home,0
2022,Noroeste,40-44,Pediatrician,In-person,0
2022,Noroeste,40-44,Pediatrician,Remote,0
2022,Noroeste,45-49,GP,Home,19
2022,Noroeste,45-49,GP,Home,18
2022,Noroeste,45-49,GP,In-person,8945
2022,Noroeste,45-49,GP,In-person,13403
2022,Noroeste,45-49,GP,Remote,4900
2022,Noroeste,45-49,GP,Remote,8005
2022,Noroeste,45-49,Nurse,Home,158
2022,Noroeste,45-49,Nurse,Home,100
2022,Noroeste,45-49,Nurse,In-person,3645
2022,Noroeste,45-49,Nurse,In-person,4521
2022,Noroeste,45-49,Nurse,Remote,2137
2022,Noroeste,45-49,Nurse,Remote,2475
2022,Noroeste,45-49,Pediatrician,Home,0
2022,Noroeste,45-49,Pediatrician,In-person,0
2022,Noroeste,45-49,Pediatrician,Remote,0
2022,Noroeste,5-9,GP,Home,0
2022,Noroeste,5-9,GP,Home,0
2022,Noroeste,5-9,GP,In-person,929
2022,Noroeste,5-9,GP,In-person,5826
2022,Noroeste,5-9,GP,Remote,349
2022,Noroeste,5-9,GP,Remote,303
2022,Noroeste,5-9,Nurse,Home,1
2022,Noroeste,5-9,Nurse,Home,2
2022,Noroeste,5-9,Nurse,In-person,2243
2022,Noroeste,5-9,Nurse,In-person,1965
2022,Noroeste,5-9,Nurse,Remote,1314
2022,Noroeste,5-9,Nurse,Remote,1256
2022,Noroeste,5-9,Pediatrician,Home,0
2022,Noroeste,5-9,Pediatrician,Home,0
2022,Noroeste,5-9,Pediatrician,In-person,5589
2022,Noroeste,5-9,Pediatrician,In-person,5044
2022,Noroeste,5-9,Pediatrician,Remote,3419
2022,Noroeste,5-9,Pediatrician,Remote,3169
2022,Noroeste,50-54,GP,Home,10
2022,Noroeste,50-54,GP,Home,30
2022,Noroeste,50-54,GP,In-person,9982
2022,Noroeste,50-54,GP,In-person,15053
2022,Noroeste,50-54,GP,Remote,5092
2022,Noroeste,50-54,GP,Remote,8186
2022,Noroeste,50-54,Nurse,Home,237
2022,Noroeste,50-54,Nurse,Home,223
2022,Noroeste,50-54,Nurse,In-person,4252
2022,Noroeste,50-54,Nurse,In-person,4995
2022,Noroeste,50-54,Nurse,Remote,1802
2022,Noroeste,50-54,Nurse,Remote,2057
2022,Noroeste,50-54,Pediatrician,Home,0
2022,Noroeste,50-54,Pediatrician,In-person,0
2022,Noroeste,50-54,Pediatrician,Remote,0
2022,Noroeste,55-59,GP,Home,39
2022,Noroeste,55-59,GP,Home,41
2022,Noroeste,55-59,GP,In-person,11232
2022,Noroeste,55-59,GP,In-person,16465
2022,Noroeste,55-59,GP,Remote,5010
2022,Noroeste,55-59,GP,Remote,7611
2022,Noroeste,55-59,Nurse,Home,238
2022,Noroeste,55-59,Nurse,Home,221
2022,Noroeste,55-59,Nurse,In-person,5061
2022,Noroeste,55-59,Nurse,In-person,5939
2022,Noroeste,55-59,Nurse,Remote,1334
2022,Noroeste,55-59,Nurse,Remote,1623
2022,Noroeste,55-59,Pediatrician,Home,0
2022,Noroeste,55-59,Pediatrician,In-person,0
2022,Noroeste,55-59,Pediatrician,Remote,0
2022,Noroeste,60-64,GP,Home,20
2022,Noroeste,60-64,GP,Home,48
2022,Noroeste,60-64,GP,In-person,12222
2022,Noroeste,60-64,GP,In-person,15886
2022,Noroeste,60-64,GP,Remote,4754
2022,Noroeste,60-64,GP,Remote,6336
2022,Noroeste,60-64,Nurse,Home,258
2022,Noroeste,60-64,Nurse,Home,466
2022,Noroeste,60-64,Nurse,In-person,6311
2022,Noroeste,60-64,Nurse,In-person,6117
2022,Noroeste,60-64,Nurse,Remote,941
2022,Noroeste,60-64,Nurse,Remote,1289
2022,Noroeste,60-64,Pediatrician,Home,0
2022,Noroeste,60-64,Pediatrician,In-person,0
2022,Noroeste,60-64,Pediatrician,Remote,0
2022,Noroeste,65-69,GP,Home,47
2022,Noroeste,65-69,GP,Home,85
2022,Noroeste,65-69,GP,In-person,11030
2022,Noroeste,65-69,GP,In-person,13594
2022,Noroeste,65-69,GP,Remote,3634
2022,Noroeste,65-69,GP,Remote,4982
2022,Noroeste,65-69,Nurse,Home,693
2022,Noroeste,65-69,Nurse,Home,380
2022,Noroeste,65-69,Nurse,In-person,6561
2022,Noroeste,65-69,Nurse,In-person,6688
2022,Noroeste,65-69,Nurse,Remote,866
2022,Noroeste,65-69,Nurse,Remote,784
2022,Noroeste,65-69,Pediatrician,Home,0
2022,Noroeste,65-69,Pediatrician,In-person,0
2022,Noroeste,65-69,Pediatrician,Remote,0
2022,Noroeste,70-74,GP,Home,123
2022,Noroeste,70-74,GP,Home,84
2022,Noroeste,70-74,GP,In-person,10091
2022,Noroeste,70-74,GP,In-person,13182
2022,Noroeste,70-74,GP,Remote,2810
2022,Noroeste,70-74,GP,Remote,4357
2022,Noroeste,70-74,Nurse,Home,662
2022,Noroeste,70-74,Nurse,Home,938
2022,Noroeste,70-74,Nurse,In-person,6974
2022,Noroeste,70-74,Nurse,In-person,7681
2022,Noroeste,70-74,Nurse,Remote,752
2022,Noroeste,70-74,Nurse,Remote,747
2022,Noroeste,70-74,Pediatrician,Home,0
2022,Noroeste,70-74,Pediatrician,In-person,0
2022,Noroeste,70-74,Pediatrician,Remote,0
2022,Noroeste,75-79,GP,Home,243
2022,Noroeste,75-79,GP,Home,214
2022,Noroeste,75-79,GP,In-person,9630
2022,Noroeste,75-79,GP,In-person,13366
2022,Noroeste,75-79,GP,Remote,2772
2022,Noroeste,75-79,GP,Remote,4775
2022,Noroeste,75-79,Nurse,Home,1252
2022,Noroeste,75-79,Nurse,Home,1845
2022,Noroeste,75-79,Nurse,In-person,7342
2022,Noroeste,75-79,Nurse,In-person,8170
2022,Noroeste,75-79,Nurse,Remote,592
2022,Noroeste,75-79,Nurse,Remote,695
2022,Noroeste,75-79,Pediatrician,Home,0
2022,Noroeste,75-79,Pediatrician,In-person,0
2022,Noroeste,75-79,Pediatrician,Remote,0
2022,Noroeste,80-84,GP,Home,261
2022,Noroeste,80-84,GP,Home,483
2022,Noroeste,80-84,GP,In-person,8192
2022,Noroeste,80-84,GP,In-person,9806
2022,Noroeste,80-84,GP,Remote,2686
2022,Noroeste,80-84,GP,Remote,4499
2022,Noroeste,80-84,Nurse,Home,1741
2022,Noroeste,80-84,Nurse,Home,3251
2022,Noroeste,80-84,Nurse,In-person,6507
2022,Noroeste,80-84,Nurse,In-person,6275
2022,Noroeste,80-84,Nurse,Remote,475
2022,Noroeste,80-84,Nurse,Remote,619
2022,Noroeste,80-84,Pediatrician,Home,0
2022,Noroeste,80-84,Pediatrician,In-person,0
2022,Noroeste,80-84,Pediatrician,Remote,0
2022,Noroeste,85-89,GP,Home,369
2022,Noroeste,85-89,GP,Home,726
2022,Noroeste,85-89,GP,In-person,5484
2022,Noroeste,85-89,GP,In-person,8147
2022,Noroeste,85-89,GP,Remote,2559
2022,Noroeste,85-89,GP,Remote,4911
2022,Noroeste,85-89,Nurse,Home,2793
2022,Noroeste,85-89,Nurse,Home,6061
2022,Noroeste,85-89,Nurse,In-person,3861
2022,Noroeste,85-89,Nurse,In-person,4097
2022,Noroeste,85-89,Nurse,Remote,441
2022,Noroeste,85-89,Nurse,Remote,698
2022,Noroeste,85-89,Pediatrician,Home,0
2022,Noroeste,85-89,Pediatrician,In-person,0
2022,Noroeste,85-89,Pediatrician,Remote,0
2022,Noroeste,90-94,GP,Home,379
2022,Noroeste,90-94,GP,Home,696
2022,Noroeste,90-94,GP,In-person,2923
2022,Noroeste,90-94,GP,In-person,4445
2022,Noroeste,90-94,GP,Remote,1575
2022,Noroeste,90-94,GP,Remote,3011
2022,Noroeste,90-94,Nurse,Home,2482
2022,Noroeste,90-94,Nurse,Home,4820
2022,Noroeste,90-94,Nurse,In-person,1565
2022,Noroeste,90-94,Nurse,In-person,1789
2022,Noroeste,90-94,Nurse,Remote,294
2022,Noroeste,90-94,Nurse,Remote,416
2022,Noroeste,90-94,Pediatrician,Home,0
2022,Noroeste,90-94,Pediatrician,In-person,0
2022,Noroeste,90-94,Pediatrician,Remote,0
2022,Noroeste,95+,GP,Home,103
2022,Noroeste,95+,GP,Home,324
2022,Noroeste,95+,GP,In-person,641
2022,Noroeste,95+,GP,In-person,1308
2022,Noroeste,95+,GP,Remote,454
2022,Noroeste,95+,GP,Remote,928
2022,Noroeste,95+,Nurse,Home,613
2022,Noroeste,95+,Nurse,Home,1996
2022,Noroeste,95+,Nurse,In-person,315
2022,Noroeste,95+,Nurse,In-person,483
2022,Noroeste,95+,Nurse,Remote,62
2022,Noroeste,95+,Nurse,Remote,157
2022,Noroeste,95+,Pediatrician,Home,0
2022,Noroeste,95+,Pediatrician,In-person,0
2022,Noroeste,95+,Pediatrician,Remote,0
2022,Vega Alta del Segura,0-4,GP,Home,1
2022,Vega Alta del Segura,0-4,GP,Home,1
2022,Vega Alta del Segura,0-4,GP,In-person,812
2022,Vega Alta del Segura,0-4,GP,In-person,8367
2022,Vega Alta del Segura,0-4,GP,Remote,167
2022,Vega Alta del Segura,0-4,GP,Remote,201
2022,Vega Alta del Segura,0-4,Nurse,Home,1
2022,Vega Alta del Segura,0-4,Nurse,Home,8
2022,Vega Alta del Segura,0-4,Nurse,In-person,4419
2022,Vega Alta del Segura,0-4,Nurse,In-person,4505
2022,Vega Alta del Segura,0-4,Nurse,Remote,633
2022,Vega Alta del Segura,0-4,Nurse,Remote,712
2022,Vega Alta del Segura,0-4,Pediatrician,Home,0
2022,Vega Alta del Segura,0-4,Pediatrician,Home,0
2022,Vega Alta del Segura,0-4,Pediatrician,In-person,8119
2022,Vega Alta del Segura,0-4,Pediatrician,In-person,7529
2022,Vega Alta del Segura,0-4,Pediatrician,Remote,3474
